event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,mode,n_game,subject,filename,n_star
blast_step_2,11322,790,390,514100681,success,40,2087,217490,qm,2,10AS,qm_log_game_2,6
blast_step_3,12322,790,390,514101682,success,60,2147,218490,qm,2,10AS,qm_log_game_2,6
blast_step_4,13322,790,390,514102681,success,40,2187,219490,qm,2,10AS,qm_log_game_2,6
blast_step_5,14325,790,390,514103681,success,75,2262,220493,qm,2,10AS,qm_log_game_2,6
blast_step_6,15330,790,390,514104682,success,70,2332,221498,qm,2,10AS,qm_log_game_2,6
blast_step_7,16335,790,390,514105681,success,25,2357,222503,qm,2,10AS,qm_log_game_2,6
blast_step_8,17335,790,390,514106681,failure,-12,2345,223503,qm,2,10AS,qm_log_game_2,6
overkill_step,18340,790,390,514107681,no_overkill,0,2345,224508,qm,2,10AS,qm_log_game_2,6
star_blasted,20345,790,390,514109681,-,0,2345,226513,qm,2,10AS,qm_log_game_2,6
change_score,20650,790,390,514110001,-,313,2345,226818,qm,2,10AS,qm_log_game_2,6
select_star,21152,581,224,514110521,-,0,2345,227320,qm,2,10AS,qm_log_game_2,1
activate_star,22654,581,224,514112001,-,0,2345,228822,qm,2,10AS,qm_log_game_2,1
start_holiday_home,22654,581,224,514112001,-,0,2345,228822,qm,2,10AS,qm_log_game_2,1
end_holiday_home,30659,581,224,514120001,-,0,2345,236827,qm,2,10AS,qm_log_game_2,1
select_star,31931,581,224,514121284,-,0,2345,238099,qm,2,10AS,qm_log_game_2,1
activate_star,33432,581,224,514122801,-,0,2345,239600,qm,2,10AS,qm_log_game_2,1
blast_step_1,34439,581,224,514123801,success,5,2350,240607,qm,2,10AS,qm_log_game_2,1
blast_step_2,35444,581,224,514124801,success,10,2360,241612,qm,2,10AS,qm_log_game_2,1
blast_step_3,36445,581,224,514125801,success,35,2395,242613,qm,2,10AS,qm_log_game_2,1
blast_step_4,37450,581,224,514126801,success,60,2455,243618,qm,2,10AS,qm_log_game_2,1
blast_step_5,38453,581,224,514127801,success,45,2500,244621,qm,2,10AS,qm_log_game_2,1
blast_step_6,39457,581,224,514128801,success,65,2565,245625,qm,2,10AS,qm_log_game_2,1
blast_step_7,40462,581,224,514129801,success,45,2610,246630,qm,2,10AS,qm_log_game_2,1
blast_step_8,41465,581,224,514130801,success,60,2670,247633,qm,2,10AS,qm_log_game_2,1
overkill_step,42466,581,224,514131801,overkill,-15,2655,248634,qm,2,10AS,qm_log_game_2,1
overkill_step,43466,581,224,514132801,no_overkill,0,2655,249634,qm,2,10AS,qm_log_game_2,1
star_blasted,45467,581,224,514134801,-,0,2655,251635,qm,2,10AS,qm_log_game_2,1
change_score,45769,581,224,514135121,-,310,2655,251937,qm,2,10AS,qm_log_game_2,1
select_star,46273,602,518,514135601,-,0,2655,252441,qm,2,10AS,qm_log_game_2,4
activate_star,47775,602,518,514137121,-,0,2655,253943,qm,2,10AS,qm_log_game_2,4
start_holiday_home,47775,602,518,514137121,-,0,2655,253943,qm,2,10AS,qm_log_game_2,4
end_holiday_home,55779,602,518,514145121,-,0,2655,261947,qm,2,10AS,qm_log_game_2,4
select_star,56852,602,518,514146201,-,0,2655,263020,qm,2,10AS,qm_log_game_2,4
activate_star,58358,602,518,514147721,-,0,2655,264526,qm,2,10AS,qm_log_game_2,4
start_holiday_home,58358,602,518,514147721,-,0,2655,264526,qm,2,10AS,qm_log_game_2,4
end_holiday_home,66364,602,518,514155721,-,0,2655,272532,qm,2,10AS,qm_log_game_2,4
select_star,67530,602,518,514156881,-,0,2655,273698,qm,2,10AS,qm_log_game_2,4
activate_star,69033,602,518,514158401,-,0,2655,275201,qm,2,10AS,qm_log_game_2,4
start_holiday_home,69033,602,518,514158401,-,0,2655,275201,qm,2,10AS,qm_log_game_2,4
end_holiday_home,77036,602,518,514166401,-,0,2655,283204,qm,2,10AS,qm_log_game_2,4
select_star,78568,607,911,514167921,-,0,2655,284736,qm,2,10AS,qm_log_game_2,5
activate_star,80072,607,911,514169441,-,0,2655,286240,qm,2,10AS,qm_log_game_2,5
blast_step_1,81077,607,911,514170441,success,5,2660,287245,qm,2,10AS,qm_log_game_2,5
blast_step_2,82077,607,911,514171441,success,10,2670,288245,qm,2,10AS,qm_log_game_2,5
blast_step_3,83081,607,911,514172441,success,30,2700,289249,qm,2,10AS,qm_log_game_2,5
blast_step_4,84081,607,911,514173441,success,35,2735,290249,qm,2,10AS,qm_log_game_2,5
blast_step_5,85083,607,911,514174441,success,65,2800,291251,qm,2,10AS,qm_log_game_2,5
blast_step_6,86084,607,911,514175441,success,55,2855,292252,qm,2,10AS,qm_log_game_2,5
blast_step_7,87089,607,911,514176441,success,80,2935,293257,qm,2,10AS,qm_log_game_2,5
blast_step_8,88092,607,911,514177441,success,40,2975,294260,qm,2,10AS,qm_log_game_2,5
overkill_step,89096,607,911,514178441,overkill,-33,2942,295264,qm,2,10AS,qm_log_game_2,5
overkill_step,90099,607,911,514179441,no_overkill,0,2942,296267,qm,2,10AS,qm_log_game_2,5
star_blasted,92102,607,911,514181441,-,0,2942,298270,qm,2,10AS,qm_log_game_2,5
change_score,92402,607,911,514181761,-,287,2942,298570,qm,2,10AS,qm_log_game_2,5
select_star,93452,844,656,514182801,-,0,2942,299620,qm,2,10AS,qm_log_game_2,9
activate_star,94957,844,656,514184321,-,0,2942,301125,qm,2,10AS,qm_log_game_2,9
skipped_blast_step,95960,844,656,514185321,-,0,2942,302128,qm,2,10AS,qm_log_game_2,9
blast_step_2,95960,844,656,514185321,failure,-15,2927,302128,qm,2,10AS,qm_log_game_2,9
blast_step_3,96960,844,656,514186321,success,40,2967,303128,qm,2,10AS,qm_log_game_2,9
blast_step_4,97964,844,656,514187321,success,20,2987,304132,qm,2,10AS,qm_log_game_2,9
blast_step_5,98967,844,656,514188321,success,50,3037,305135,qm,2,10AS,qm_log_game_2,9
blast_step_6,99971,844,656,514189321,success,50,3087,306139,qm,2,10AS,qm_log_game_2,9
blast_step_7,100975,844,656,514190321,success,50,3137,307143,qm,2,10AS,qm_log_game_2,9
blast_step_8,101978,844,656,514191331,success,45,3182,308146,qm,2,10AS,qm_log_game_2,9
overkill_step,102979,844,656,514192321,overkill,-36,3146,309147,qm,2,10AS,qm_log_game_2,9
overkill_step,103980,844,656,514193321,overkill,-42,3104,310148,qm,2,10AS,qm_log_game_2,9
overkill_step,104981,844,656,514194321,overkill,-27,3077,311149,qm,2,10AS,qm_log_game_2,9
overkill_step,105981,844,656,514195321,overkill,-21,3056,312149,qm,2,10AS,qm_log_game_2,9
star_blasted,108985,844,656,514198321,-,0,3056,315153,qm,2,10AS,qm_log_game_2,9
change_score,109288,844,656,514198641,-,114,3056,315456,qm,2,10AS,qm_log_game_2,9
select_star,110332,602,518,514199681,-,0,3056,316500,qm,2,10AS,qm_log_game_2,4
activate_star,111835,602,518,514201201,-,0,3056,318003,qm,2,10AS,qm_log_game_2,4
start_holiday_home,111835,602,518,514201201,-,0,3056,318003,qm,2,10AS,qm_log_game_2,4
end_holiday_home,119839,602,518,514209201,-,0,3056,326007,qm,2,10AS,qm_log_game_2,4
select_star,121212,996,457,514210561,-,0,3056,327380,qm,2,10AS,qm_log_game_2,13
unselect_star,121390,996,457,514210761,-,0,3056,327558,qm,2,10AS,qm_log_game_2,13
select_star,122051,996,457,514211401,-,0,3056,328219,qm,2,10AS,qm_log_game_2,13
activate_star,123554,996,457,514212921,-,0,3056,329722,qm,2,10AS,qm_log_game_2,13
blast_step_1,124561,996,457,514213921,success,5,3061,330729,qm,2,10AS,qm_log_game_2,13
blast_step_2,125561,996,457,514214921,success,40,3101,331729,qm,2,10AS,qm_log_game_2,13
blast_step_3,126562,996,457,514215923,success,35,3136,332730,qm,2,10AS,qm_log_game_2,13
blast_step_4,127567,996,457,514216921,success,55,3191,333735,qm,2,10AS,qm_log_game_2,13
blast_step_5,128567,996,457,514217921,success,75,3266,334735,qm,2,10AS,qm_log_game_2,13
blast_step_6,129567,996,457,514218921,success,50,3316,335735,qm,2,10AS,qm_log_game_2,13
blast_step_7,130571,996,457,514219921,success,55,3371,336739,qm,2,10AS,qm_log_game_2,13
blast_step_8,131571,996,457,514220921,success,85,3456,337739,qm,2,10AS,qm_log_game_2,13
overkill_step,132574,996,457,514221921,overkill,-36,3420,338742,qm,2,10AS,qm_log_game_2,13
overkill_step,133575,996,457,514222921,overkill,-30,3390,339743,qm,2,10AS,qm_log_game_2,13
overkill_step,134576,996,457,514223921,overkill,-12,3378,340744,qm,2,10AS,qm_log_game_2,13
overkill_step,135576,996,457,514224921,overkill,-12,3366,341744,qm,2,10AS,qm_log_game_2,13
star_blasted,138582,996,457,514227921,-,0,3366,344750,qm,2,10AS,qm_log_game_2,13
change_score,138884,996,457,514228241,-,310,3366,345052,qm,2,10AS,qm_log_game_2,13
select_star,139732,939,170,514229081,-,0,3366,345900,qm,2,10AS,qm_log_game_2,10
unselect_star,140110,939,170,514229481,-,0,3366,346278,qm,2,10AS,qm_log_game_2,10
select_star,140771,939,170,514230121,-,0,3366,346939,qm,2,10AS,qm_log_game_2,10
activate_star,142272,939,170,514231641,-,0,3366,348440,qm,2,10AS,qm_log_game_2,10
skipped_blast_step,143279,939,170,514232641,-,0,3366,349447,qm,2,10AS,qm_log_game_2,10
blast_step_2,143279,939,170,514232641,success,10,3376,349447,qm,2,10AS,qm_log_game_2,10
blast_step_3,144279,939,170,514233641,success,40,3416,350447,qm,2,10AS,qm_log_game_2,10
blast_step_4,145279,939,170,514234641,success,45,3461,351447,qm,2,10AS,qm_log_game_2,10
blast_step_5,146282,939,170,514235641,success,50,3511,352450,qm,2,10AS,qm_log_game_2,10
blast_step_6,147286,939,170,514236641,success,60,3571,353454,qm,2,10AS,qm_log_game_2,10
blast_step_7,148286,939,170,514237641,success,50,3621,354454,qm,2,10AS,qm_log_game_2,10
blast_step_8,149291,939,170,514238641,success,65,3686,355459,qm,2,10AS,qm_log_game_2,10
overkill_step,150292,939,170,514239641,overkill,-33,3653,356460,qm,2,10AS,qm_log_game_2,10
overkill_step,151295,939,170,514240641,no_overkill,0,3653,357463,qm,2,10AS,qm_log_game_2,10
star_blasted,153296,939,170,514242641,-,0,3653,359464,qm,2,10AS,qm_log_game_2,10
change_score,153598,939,170,514242961,-,282,3653,359766,qm,2,10AS,qm_log_game_2,10
select_star,154101,602,518,514243441,-,0,3653,360269,qm,2,10AS,qm_log_game_2,4
activate_star,155604,602,518,514244961,-,0,3653,361772,qm,2,10AS,qm_log_game_2,4
start_holiday_home,155604,602,518,514244961,-,0,3653,361772,qm,2,10AS,qm_log_game_2,4
end_holiday_home,163607,602,518,514252961,-,0,3653,369775,qm,2,10AS,qm_log_game_2,4
select_star,164649,602,518,514254001,-,0,3653,370817,qm,2,10AS,qm_log_game_2,4
unselect_star,164952,602,518,514254322,-,0,3653,371120,qm,2,10AS,qm_log_game_2,4
select_star,165688,602,518,514255041,-,0,3653,371856,qm,2,10AS,qm_log_game_2,4
activate_star,167191,602,518,514256561,-,0,3653,373359,qm,2,10AS,qm_log_game_2,4
skipped_blast_step,168201,602,518,514257561,-,0,3653,374369,qm,2,10AS,qm_log_game_2,4
blast_step_2,168201,602,518,514257561,failure,-18,3635,374369,qm,2,10AS,qm_log_game_2,4
blast_step_3,169203,602,518,514258561,success,45,3680,375371,qm,2,10AS,qm_log_game_2,4
blast_step_4,170206,602,518,514259562,success,25,3705,376374,qm,2,10AS,qm_log_game_2,4
blast_step_5,171206,602,518,514260561,success,45,3750,377374,qm,2,10AS,qm_log_game_2,4
blast_step_6,172208,602,518,514261561,success,50,3800,378376,qm,2,10AS,qm_log_game_2,4
blast_step_7,173210,602,518,514262561,success,65,3865,379378,qm,2,10AS,qm_log_game_2,4
blast_step_8,174215,602,518,514263561,success,45,3910,380383,qm,2,10AS,qm_log_game_2,4
overkill_step,175217,602,518,514264561,overkill,-33,3877,381385,qm,2,10AS,qm_log_game_2,4
overkill_step,176217,602,518,514265561,overkill,-27,3850,382385,qm,2,10AS,qm_log_game_2,4
overkill_step,177217,602,518,514266561,no_overkill,0,3850,383385,qm,2,10AS,qm_log_game_2,4
star_blasted,179217,602,518,514268561,-,0,3850,385385,qm,2,10AS,qm_log_game_2,4
change_score,179520,602,518,514268881,-,197,3850,385688,qm,2,10AS,qm_log_game_2,4
select_star,180132,1143,203,514269481,-,0,3850,386300,qm,2,10AS,qm_log_game_2,14
activate_star,181633,1143,203,514271002,-,0,3850,387801,qm,2,10AS,qm_log_game_2,14
blast_step_1,182643,1143,203,514272001,failure,-3,3847,388811,qm,2,10AS,qm_log_game_2,14
blast_step_2,183643,1143,203,514273001,success,20,3867,389811,qm,2,10AS,qm_log_game_2,14
blast_step_3,184645,1143,203,514274001,success,25,3892,390813,qm,2,10AS,qm_log_game_2,14
blast_step_4,185647,1143,203,514275001,success,20,3912,391815,qm,2,10AS,qm_log_game_2,14
blast_step_5,186651,1143,203,514276001,success,30,3942,392819,qm,2,10AS,qm_log_game_2,14
blast_step_6,187655,1143,203,514277001,success,25,3967,393823,qm,2,10AS,qm_log_game_2,14
blast_step_7,188659,1143,203,514278001,success,50,4017,394827,qm,2,10AS,qm_log_game_2,14
blast_step_8,189659,1143,203,514279001,success,55,4072,395827,qm,2,10AS,qm_log_game_2,14
overkill_step,190663,1143,203,514280001,overkill,-24,4048,396831,qm,2,10AS,qm_log_game_2,14
overkill_step,191663,1143,203,514281001,overkill,-33,4015,397831,qm,2,10AS,qm_log_game_2,14
overkill_step,192663,1143,203,514282001,overkill,-9,4006,398831,qm,2,10AS,qm_log_game_2,14
overkill_step,193663,1143,203,514283001,no_overkill,0,4006,399831,qm,2,10AS,qm_log_game_2,14
star_blasted,195665,1143,203,514285001,-,0,4006,401833,qm,2,10AS,qm_log_game_2,14
change_score,195965,1143,203,514285321,-,156,4006,402133,qm,2,10AS,qm_log_game_2,14
select_star,196466,1187,674,514285801,-,0,4006,402634,qm,2,10AS,qm_log_game_2,16
activate_star,197969,1187,674,514287321,-,0,4006,404137,qm,2,10AS,qm_log_game_2,16
skipped_blast_step,198976,1187,674,514288321,-,0,4006,405144,qm,2,10AS,qm_log_game_2,16
blast_step_2,198976,1187,674,514288321,failure,-9,3997,405144,qm,2,10AS,qm_log_game_2,16
blast_step_3,199976,1187,674,514289321,success,15,4012,406144,qm,2,10AS,qm_log_game_2,16
blast_step_4,200976,1187,674,514290321,success,15,4027,407144,qm,2,10AS,qm_log_game_2,16
blast_step_5,201977,1187,674,514291321,success,25,4052,408145,qm,2,10AS,qm_log_game_2,16
blast_step_6,202981,1187,674,514292321,success,30,4082,409149,qm,2,10AS,qm_log_game_2,16
blast_step_7,203982,1187,674,514293321,success,60,4142,410150,qm,2,10AS,qm_log_game_2,16
blast_step_8,204984,1187,674,514294321,success,50,4192,411152,qm,2,10AS,qm_log_game_2,16
overkill_step,205984,1187,674,514295321,no_overkill,0,4192,412152,qm,2,10AS,qm_log_game_2,16
star_blasted,207988,1187,674,514297361,-,0,4192,414156,qm,2,10AS,qm_log_game_2,16
change_score,208288,1187,674,514297641,-,186,4192,414456,qm,2,10AS,qm_log_game_2,16
select_star,208789,1343,144,514298161,-,0,4192,414957,qm,2,10AS,qm_log_game_2,19
activate_star,210293,1343,144,514299641,-,0,4192,416461,qm,2,10AS,qm_log_game_2,19
start_holiday_home,210293,1343,144,514299641,-,0,4192,416461,qm,2,10AS,qm_log_game_2,19
end_holiday_home,218298,1343,144,514307641,-,0,4192,424466,qm,2,10AS,qm_log_game_2,19
select_star,219410,1343,144,514308761,-,0,4192,425578,qm,2,10AS,qm_log_game_2,19
activate_star,220914,1343,144,514310281,-,0,4192,427082,qm,2,10AS,qm_log_game_2,19
start_holiday_home,220914,1343,144,514310281,-,0,4192,427082,qm,2,10AS,qm_log_game_2,19
end_holiday_home,228920,1343,144,514318281,-,0,4192,435088,qm,2,10AS,qm_log_game_2,19
select_star,229931,1343,144,514319281,-,0,4192,436099,qm,2,10AS,qm_log_game_2,19
unselect_star,230228,1343,144,514319601,-,0,4192,436396,qm,2,10AS,qm_log_game_2,19
select_star,231413,1343,144,514320761,-,0,4192,437581,qm,2,10AS,qm_log_game_2,19
activate_star,232913,1343,144,514322281,-,0,4192,439081,qm,2,10AS,qm_log_game_2,19
blast_step_1,233920,1343,144,514323281,success,10,4202,440088,qm,2,10AS,qm_log_game_2,19
blast_step_2,234921,1343,144,514324281,success,20,4222,441089,qm,2,10AS,qm_log_game_2,19
blast_step_3,235924,1343,144,514325280,success,30,4252,442092,qm,2,10AS,qm_log_game_2,19
blast_step_4,236925,1343,144,514326281,success,55,4307,443093,qm,2,10AS,qm_log_game_2,19
blast_step_5,237927,1343,144,514327280,success,25,4332,444095,qm,2,10AS,qm_log_game_2,19
blast_step_6,238930,1343,144,514328280,success,35,4367,445098,qm,2,10AS,qm_log_game_2,19
blast_step_7,239931,1343,144,514329281,failure,-27,4340,446099,qm,2,10AS,qm_log_game_2,19
blast_step_8,240932,1343,144,514330280,failure,-9,4331,447100,qm,2,10AS,qm_log_game_2,19
overkill_step,241932,1343,144,514331281,no_overkill,0,4331,448100,qm,2,10AS,qm_log_game_2,19
star_blasted,243935,1343,144,514333280,-,0,4331,450103,qm,2,10AS,qm_log_game_2,19
change_score,244236,1343,144,514333601,-,139,4331,450404,qm,2,10AS,qm_log_game_2,19
end_game,244739,0,0,514334081,-,0,4331,450907,qm,2,10AS,qm_log_game_2,-1
start_game,2518,0,0,0,-,0,0,0,qm,3,10AS,qm_log_game_3,-1
select_star,4856,642,520,514616200,-,0,0,2338,qm,3,10AS,qm_log_game_3,3
activate_star,6355,642,520,514617720,-,0,0,3837,qm,3,10AS,qm_log_game_3,3
start_holiday_home,6355,642,520,514617720,-,0,0,3837,qm,3,10AS,qm_log_game_3,3
end_holiday_home,14359,642,520,514625720,-,0,0,11841,qm,3,10AS,qm_log_game_3,3
select_star,15696,591,204,514627040,-,0,0,13178,qm,3,10AS,qm_log_game_3,0
activate_star,17199,591,204,514628560,-,0,0,14681,qm,3,10AS,qm_log_game_3,0
start_holiday_home,17199,591,204,514628560,-,0,0,14681,qm,3,10AS,qm_log_game_3,0
end_holiday_home,25201,591,204,514636560,-,0,0,22683,qm,3,10AS,qm_log_game_3,0
select_star,27499,1084,591,514638840,-,0,0,24981,qm,3,10AS,qm_log_game_3,12
unselect_star,27794,1084,591,514639160,-,0,0,25276,qm,3,10AS,qm_log_game_3,12
select_star,29616,1084,591,514640960,-,0,0,27098,qm,3,10AS,qm_log_game_3,12
activate_star,31119,1084,591,514642480,-,0,0,28601,qm,3,10AS,qm_log_game_3,12
blast_step_1,32124,1084,591,514643480,success,5,5,29606,qm,3,10AS,qm_log_game_3,12
blast_step_2,33125,1084,591,514644480,success,35,40,30607,qm,3,10AS,qm_log_game_3,12
blast_step_3,34126,1084,591,514645479,success,50,90,31608,qm,3,10AS,qm_log_game_3,12
blast_step_4,35126,1084,591,514646480,success,50,140,32608,qm,3,10AS,qm_log_game_3,12
blast_step_5,36126,1084,591,514647480,success,35,175,33608,qm,3,10AS,qm_log_game_3,12
blast_step_6,37129,1084,591,514648480,success,50,225,34611,qm,3,10AS,qm_log_game_3,12
blast_step_7,38133,1084,591,514649480,success,45,270,35615,qm,3,10AS,qm_log_game_3,12
blast_step_8,39135,1084,591,514650480,success,85,355,36617,qm,3,10AS,qm_log_game_3,12
overkill_step,40135,1084,591,514651479,overkill,-36,319,37617,qm,3,10AS,qm_log_game_3,12
overkill_step,41138,1084,591,514652479,no_overkill,0,319,38620,qm,3,10AS,qm_log_game_3,12
star_blasted,43139,1084,591,514654479,-,0,319,40621,qm,3,10AS,qm_log_game_3,12
change_score,43440,1084,591,514654800,-,319,319,40922,qm,3,10AS,qm_log_game_3,12
select_star,44816,613,867,514656166,-,0,319,42298,qm,3,10AS,qm_log_game_3,1
activate_star,46318,613,867,514657680,-,0,319,43800,qm,3,10AS,qm_log_game_3,1
start_holiday_home,46318,613,867,514657680,-,0,319,43800,qm,3,10AS,qm_log_game_3,1
end_holiday_home,54324,613,867,514665679,-,0,319,51806,qm,3,10AS,qm_log_game_3,1
select_star,55818,1244,153,514667159,-,0,319,53300,qm,3,10AS,qm_log_game_3,14
activate_star,57322,1244,153,514668679,-,0,319,54804,qm,3,10AS,qm_log_game_3,14
skipped_blast_step,58326,1244,153,514669679,-,0,319,55808,qm,3,10AS,qm_log_game_3,14
blast_step_2,58326,1244,153,514669679,success,10,329,55808,qm,3,10AS,qm_log_game_3,14
blast_step_3,59327,1244,153,514670679,success,45,374,56809,qm,3,10AS,qm_log_game_3,14
blast_step_4,60329,1244,153,514671679,success,60,434,57811,qm,3,10AS,qm_log_game_3,14
blast_step_5,61329,1244,153,514672680,success,65,499,58811,qm,3,10AS,qm_log_game_3,14
blast_step_6,62329,1244,153,514673679,success,65,564,59811,qm,3,10AS,qm_log_game_3,14
blast_step_7,63330,1244,153,514674680,success,50,614,60812,qm,3,10AS,qm_log_game_3,14
blast_step_8,64332,1244,153,514675679,success,30,644,61814,qm,3,10AS,qm_log_game_3,14
overkill_step,65334,1244,153,514676680,overkill,-42,602,62816,qm,3,10AS,qm_log_game_3,14
overkill_step,66338,1244,153,514677679,overkill,-36,566,63820,qm,3,10AS,qm_log_game_3,14
overkill_step,67338,1244,153,514678679,no_overkill,0,566,64820,qm,3,10AS,qm_log_game_3,14
star_blasted,69339,1244,153,514680679,-,0,566,66821,qm,3,10AS,qm_log_game_3,14
change_score,69639,1244,153,514680999,-,247,566,67121,qm,3,10AS,qm_log_game_3,14
select_star,71256,591,204,514682599,-,0,566,68738,qm,3,10AS,qm_log_game_3,0
activate_star,72759,591,204,514684119,-,0,566,70241,qm,3,10AS,qm_log_game_3,0
start_holiday_home,72759,591,204,514684119,-,0,566,70241,qm,3,10AS,qm_log_game_3,0
end_holiday_home,80762,591,204,514692119,-,0,566,78244,qm,3,10AS,qm_log_game_3,0
select_star,82462,879,302,514693799,-,0,566,79944,qm,3,10AS,qm_log_game_3,7
activate_star,83963,879,302,514695319,-,0,566,81445,qm,3,10AS,qm_log_game_3,7
start_holiday_home,83963,879,302,514695319,-,0,566,81445,qm,3,10AS,qm_log_game_3,7
end_holiday_home,91965,879,302,514703319,-,0,566,89447,qm,3,10AS,qm_log_game_3,7
select_star,92981,591,204,514704319,-,0,566,90463,qm,3,10AS,qm_log_game_3,0
activate_star,94478,591,204,514705839,-,0,566,91960,qm,3,10AS,qm_log_game_3,0
start_holiday_home,94478,591,204,514705839,-,0,566,91960,qm,3,10AS,qm_log_game_3,0
end_holiday_home,102482,591,204,514713839,-,0,566,99964,qm,3,10AS,qm_log_game_3,0
select_star,103981,613,867,514715319,-,0,566,101463,qm,3,10AS,qm_log_game_3,1
activate_star,105483,613,867,514716840,-,0,566,102965,qm,3,10AS,qm_log_game_3,1
start_holiday_home,105483,613,867,514716840,-,0,566,102965,qm,3,10AS,qm_log_game_3,1
end_holiday_home,113486,613,867,514724839,-,0,566,110968,qm,3,10AS,qm_log_game_3,1
select_star,115093,987,913,514726439,-,0,566,112575,qm,3,10AS,qm_log_game_3,9
activate_star,116594,987,913,514727959,-,0,566,114076,qm,3,10AS,qm_log_game_3,9
start_holiday_home,116594,987,913,514727959,-,0,566,114076,qm,3,10AS,qm_log_game_3,9
end_holiday_home,124598,987,913,514735959,-,0,566,122080,qm,3,10AS,qm_log_game_3,9
select_star,125855,1321,702,514737199,-,0,566,123337,qm,3,10AS,qm_log_game_3,18
activate_star,127358,1321,702,514738719,-,0,566,124840,qm,3,10AS,qm_log_game_3,18
skipped_blast_step,128365,1321,702,514739719,-,0,566,125847,qm,3,10AS,qm_log_game_3,18
blast_step_2,128365,1321,702,514739719,success,10,576,125847,qm,3,10AS,qm_log_game_3,18
blast_step_3,129365,1321,702,514740719,success,20,596,126847,qm,3,10AS,qm_log_game_3,18
blast_step_4,130367,1321,702,514741719,success,40,636,127849,qm,3,10AS,qm_log_game_3,18
blast_step_5,131371,1321,702,514742719,success,30,666,128853,qm,3,10AS,qm_log_game_3,18
blast_step_6,132375,1321,702,514743719,success,60,726,129857,qm,3,10AS,qm_log_game_3,18
blast_step_7,133377,1321,702,514744719,success,95,821,130859,qm,3,10AS,qm_log_game_3,18
blast_step_8,134377,1321,702,514745719,success,60,881,131859,qm,3,10AS,qm_log_game_3,18
overkill_step,135381,1321,702,514746719,overkill,-36,845,132863,qm,3,10AS,qm_log_game_3,18
overkill_step,136384,1321,702,514747719,no_overkill,0,845,133866,qm,3,10AS,qm_log_game_3,18
star_blasted,138387,1321,702,514749719,-,0,845,135869,qm,3,10AS,qm_log_game_3,18
change_score,138687,1321,702,514750039,-,279,845,136169,qm,3,10AS,qm_log_game_3,18
select_star,140738,1267,373,514752079,-,0,845,138220,qm,3,10AS,qm_log_game_3,16
activate_star,142235,1267,373,514753599,-,0,845,139717,qm,3,10AS,qm_log_game_3,16
start_holiday_home,142235,1267,373,514753599,-,0,845,139717,qm,3,10AS,qm_log_game_3,16
end_holiday_home,150238,1267,373,514761599,-,0,845,147720,qm,3,10AS,qm_log_game_3,16
select_star,151819,852,642,514763159,-,0,845,149301,qm,3,10AS,qm_log_game_3,6
activate_star,153317,852,642,514764679,-,0,845,150799,qm,3,10AS,qm_log_game_3,6
start_holiday_home,153317,852,642,514764679,-,0,845,150799,qm,3,10AS,qm_log_game_3,6
end_holiday_home,161318,852,642,514772679,-,0,845,158800,qm,3,10AS,qm_log_game_3,6
select_star,161895,852,642,514773239,-,0,845,159377,qm,3,10AS,qm_log_game_3,6
unselect_star,162036,852,642,514773399,-,0,845,159518,qm,3,10AS,qm_log_game_3,6
select_star,162821,852,642,514774159,-,0,845,160303,qm,3,10AS,qm_log_game_3,6
activate_star,164322,852,642,514775679,-,0,845,161804,qm,3,10AS,qm_log_game_3,6
start_holiday_home,164322,852,642,514775679,-,0,845,161804,qm,3,10AS,qm_log_game_3,6
end_holiday_home,172326,852,642,514783679,-,0,845,169808,qm,3,10AS,qm_log_game_3,6
select_star,173421,642,520,514784759,-,0,845,170903,qm,3,10AS,qm_log_game_3,3
unselect_star,173914,642,520,514785279,-,0,845,171396,qm,3,10AS,qm_log_game_3,3
select_star,174737,642,520,514786079,-,0,845,172219,qm,3,10AS,qm_log_game_3,3
activate_star,176236,642,520,514787599,-,0,845,173718,qm,3,10AS,qm_log_game_3,3
start_holiday_home,176236,642,520,514787599,-,0,845,173718,qm,3,10AS,qm_log_game_3,3
end_holiday_home,184242,642,520,514795599,-,0,845,181724,qm,3,10AS,qm_log_game_3,3
select_star,193256,591,204,514804599,-,0,845,190738,qm,3,10AS,qm_log_game_3,0
activate_star,194757,591,204,514806119,-,0,845,192239,qm,3,10AS,qm_log_game_3,0
skipped_blast_step,195767,591,204,514807119,-,0,845,193249,qm,3,10AS,qm_log_game_3,0
blast_step_2,195767,591,204,514807119,failure,-6,839,193249,qm,3,10AS,qm_log_game_3,0
blast_step_3,196771,591,204,514808119,success,30,869,194253,qm,3,10AS,qm_log_game_3,0
blast_step_4,197774,591,204,514809119,success,55,924,195256,qm,3,10AS,qm_log_game_3,0
blast_step_5,198778,591,204,514810119,success,45,969,196260,qm,3,10AS,qm_log_game_3,0
blast_step_6,199782,591,204,514811119,success,60,1029,197264,qm,3,10AS,qm_log_game_3,0
blast_step_7,200783,591,204,514812119,success,75,1104,198265,qm,3,10AS,qm_log_game_3,0
blast_step_8,201786,591,204,514813119,success,70,1174,199268,qm,3,10AS,qm_log_game_3,0
overkill_step,202786,591,204,514814119,no_overkill,0,1174,200268,qm,3,10AS,qm_log_game_3,0
star_blasted,204787,591,204,514816119,-,0,1174,202269,qm,3,10AS,qm_log_game_3,0
