index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,gaze_path
37174,activate_star,131417,772,222,273265722,-,0,779,128822,qm,1,24EK,qm_log_game_1,4,holiday_home,8,0.0,49.3,762.05,174.95,70.43,132.98,101.705,36.5,52.5,44.5,52.5,63.94137940332536,769.05,177.15,15.87,1368.88
37198,activate_star,170023,977,225,273304321,-,0,951,167428,qm,1,24EK,qm_log_game_1,9,blast,9,0.0,18.92,970.0,211.3,173.43,169.23,171.32999999999998,51.5,69.5,60.5,69.5,86.50144507463445,956.5,234.0,31.88,1280.26
37213,activate_star,187229,1047,673,273321481,-,0,946,184634,qm,1,24EK,qm_log_game_1,11,holiday_home,10,0.0,48.89,1010.4,659.4,223.51,498.84,361.17499999999995,61.3,110.3,85.8,110.3,126.18946073266181,1040.5,646.4,36.1,1813.02
37233,activate_star,214054,1137,896,273348361,-,0,900,211459,qm,1,24EK,qm_log_game_1,13,blast,11,0.0,47.25,1093.7,879.6,240.14,148.81,194.475,69.4,102.3,85.85,102.3,123.61897103600239,1098.7,883.6,11.7,1368.96
37249,activate_star,231906,598,352,273366201,-,0,828,229311,qm,1,24EK,qm_log_game_1,1,holiday_home,12,0.0,39.01,567.5,329.9,102.65,122.61,112.63,42.2,45.5,43.85,45.5,62.05715107866297,586.3,326.2,22.56,1764.18
37257,activate_star,252335,574,832,273386641,-,0,828,249740,qm,1,24EK,qm_log_game_1,0,holiday_home,13,0.0,43.28,541.6,806.4,59.51,136.0,97.755,43.5,65.8,54.65,65.8,78.87895790386686,533.6,803.0,13.07,1287.71
37283,activate_star,300897,598,352,273435202,-,0,828,298302,qm,1,24EK,qm_log_game_1,1,holiday_home,14,0.0,41.38,562.15,333.9,90.56,271.79,181.175,32.9,83.2,58.05,83.2,89.46870961403211,558.2,330.55,12.62,1325.76
37323,activate_star,375496,574,832,273509800,-,0,1054,372901,qm,1,24EK,qm_log_game_1,0,blast,15,0.0,52.67,544.6,789.5,87.33,59.74,73.535,40.1,30.0,35.05,40.1,50.080035942479114,555.5,784.9,14.01,1427.71
37339,activate_star,7929,1188,546,273529600,-,0,1174,387737,qm,1,24EK,qm_log_game_1,14,holiday_home,16,0.0,34.64,1160.75,558.75,115.64,221.66,168.65,58.8,55.7,57.25,58.8,80.99339479241502,1152.5,577.6,24.28,1272.8
37347,activate_star,28371,1241,837,273550040,-,0,1174,408179,qm,1,24EK,qm_log_game_1,17,holiday_home,17,0.0,41.73,1208.4,818.8,67.88,499.81,283.845,35.7,94.7,65.2,94.7,101.20563225433652,1216.6,818.0,17.18,1528.02
37365,activate_star,53692,698,282,273575360,-,0,1229,433500,qm,1,24EK,qm_log_game_1,2,blast,18,0.0,27.13,672.7,284.7,191.66,90.98,141.32,69.0,40.7,54.85,69.0,80.10923791923126,672.6,294.1,14.07,1206.87
37378,activate_star,67018,1355,148,273588680,-,0,1321,446826,qm,1,24EK,qm_log_game_1,19,holiday_home,19,0.0,34.53,1324.9,162.0,184.12,65.87,124.995,63.3,33.8,48.55,63.3,71.75883220900407,1320.8,151.7,16.69,1420.73
37398,activate_star,92208,824,588,273613880,-,0,1602,472016,qm,1,24EK,qm_log_game_1,5,holiday_home,20,0.0,43.41,790.1,562.9,64.29,36.14,50.215,37.1,28.7,32.9,37.1,46.90522358970267,799.8,565.1,12.46,1279.87
37427,activate_star,148449,1188,546,273670120,-,0,1866,528257,qm,1,24EK,qm_log_game_1,14,blast,21,0.0,23.31,1165.3,554.2,122.57,55.46,89.015,42.8,37.6,40.2,42.8,56.97016763184044,1188.1,551.1,23.15,1018.93
37441,activate_star,162695,906,378,273684360,-,0,2114,542503,qm,1,24EK,qm_log_game_1,7,blast,22,0.0,15.16,898.8,387.4,108.33,55.08,81.705,42.1,37.1,39.6,42.1,56.11434754142652,902.4,400.0,15.54,1180.84
37456,activate_star,178732,1214,345,273700400,-,0,2269,558540,qm,1,24EK,qm_log_game_1,16,blast,23,0.0,21.39,1196.4,349.6,41.63,101.12,71.375,32.2,38.3,35.25,38.3,50.037286097469355,1200.8,350.1,11.06,978.21
37471,activate_star,194608,985,815,273716280,-,0,2331,574416,qm,1,24EK,qm_log_game_1,10,blast,24,0.0,50.55,939.3,799.2,72.8,74.37,73.58500000000001,52.8,40.7,46.75,52.8,66.66580832780774,942.6,803.0,11.18,1222.11
37486,activate_star,208974,943,180,273730640,-,0,2535,588782,qm,1,24EK,qm_log_game_1,8,holiday_home,25,0.0,15.6,937.1,182.0,110.87,77.9,94.385,40.1,37.0,38.55,40.1,54.56198310178984,927.95,171.7,17.47,1877.24
37504,activate_star,232653,732,816,273754319,-,0,2669,612461,qm,1,24EK,qm_log_game_1,3,blast,26,0.0,45.27,697.9,790.5,136.3,222.16,179.23000000000002,50.5,88.7,69.6,88.7,102.06831045922138,687.4,781.4,18.52,1589.51
37520,activate_star,5169,974,582,274385893,-,0,0,3000,qm,2,24EK,qm_log_game_2,12,holiday_home,1,,,,,,,,,,,,,,,,
