event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,mode,n_game,subject,filename,n_star
star_blasted,85627,357,851,0,-,0,628,73430,im,1,test3_8ch,im_log_game_1,-1
change_score,85928,357,851,0,-,67,628,73731,im,1,test3_8ch,im_log_game_1,-1
select_star,86429,887,742,0,-,0,628,74232,im,1,test3_8ch,im_log_game_1,-1
start_holiday_home,87929,887,742,0,-,0,628,75732,im,1,test3_8ch,im_log_game_1,-1
end_holiday_home,95931,887,742,0,-,0,628,83734,im,1,test3_8ch,im_log_game_1,-1
select_star,96433,887,742,0,-,0,628,84236,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,99934,887,742,0,success,0,628,87737,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,100934,887,742,0,success,10,638,88737,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,101934,887,742,0,success,25,663,89737,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,102934,887,742,0,success,40,703,90737,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,103934,887,742,0,success,55,758,91737,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,104935,887,742,0,failure,-27,731,92738,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,105935,887,742,0,success,45,776,93738,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,106935,887,742,0,success,70,846,94738,im,1,test3_8ch,im_log_game_1,-1
overkill_step,107935,887,742,0,overkill,-39,807,95738,im,1,test3_8ch,im_log_game_1,-1
overkill_step,108935,887,742,0,no_overkill,0,807,96738,im,1,test3_8ch,im_log_game_1,-1
star_blasted,110935,887,742,0,-,0,807,98738,im,1,test3_8ch,im_log_game_1,-1
change_score,111236,887,742,0,-,179,807,99039,im,1,test3_8ch,im_log_game_1,-1
select_star,116237,245,557,0,-,0,807,104040,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,119738,245,557,0,success,5,812,107541,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,120738,245,557,0,failure,-12,800,108541,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,121739,245,557,0,failure,-24,776,109542,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,122739,245,557,0,success,50,826,110542,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,123739,245,557,0,success,45,871,111542,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,124739,245,557,0,success,40,911,112542,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,125739,245,557,0,success,50,961,113542,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,126739,245,557,0,success,40,1001,114542,im,1,test3_8ch,im_log_game_1,-1
overkill_step,127739,245,557,0,no_overkill,0,1001,115542,im,1,test3_8ch,im_log_game_1,-1
star_blasted,129739,245,557,0,-,0,1001,117542,im,1,test3_8ch,im_log_game_1,-1
change_score,130039,245,557,0,-,194,1001,117842,im,1,test3_8ch,im_log_game_1,-1
select_star,130540,696,266,0,-,0,1001,118343,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,134042,696,266,0,failure,0,1001,121845,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,135042,696,266,0,success,25,1026,122845,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,136042,696,266,0,success,30,1056,123845,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,137042,696,266,0,success,50,1106,124845,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,138043,696,266,0,success,55,1161,125846,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,139043,696,266,0,success,35,1196,126846,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,140043,696,266,0,failure,-33,1163,127846,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,141043,696,266,0,success,50,1213,128846,im,1,test3_8ch,im_log_game_1,-1
overkill_step,142043,696,266,0,overkill,-27,1186,129846,im,1,test3_8ch,im_log_game_1,-1
overkill_step,143043,696,266,0,no_overkill,0,1186,130846,im,1,test3_8ch,im_log_game_1,-1
star_blasted,145043,696,266,0,-,0,1186,132846,im,1,test3_8ch,im_log_game_1,-1
change_score,145343,696,266,0,-,185,1186,133146,im,1,test3_8ch,im_log_game_1,-1
select_star,145845,869,427,0,-,0,1186,133648,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,149346,869,427,0,failure,0,1186,137149,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,150347,869,427,0,failure,-12,1174,138150,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,151347,869,427,0,failure,-24,1150,139150,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,152347,869,427,0,success,25,1175,140150,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,153347,869,427,0,success,25,1200,141150,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,154348,869,427,0,success,55,1255,142151,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,155348,869,427,0,failure,-24,1231,143151,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,156348,869,427,0,success,65,1296,144151,im,1,test3_8ch,im_log_game_1,-1
overkill_step,157348,869,427,0,no_overkill,0,1296,145151,im,1,test3_8ch,im_log_game_1,-1
star_blasted,159348,869,427,0,-,0,1296,147151,im,1,test3_8ch,im_log_game_1,-1
change_score,159649,869,427,0,-,110,1296,147452,im,1,test3_8ch,im_log_game_1,-1
select_star,164650,552,581,0,-,0,1296,152453,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,168152,552,581,0,failure,-3,1293,155955,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,169152,552,581,0,success,25,1318,156955,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,170152,552,581,0,success,30,1348,157955,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,171152,552,581,0,success,55,1403,158955,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,172152,552,581,0,success,55,1458,159955,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,173152,552,581,0,success,30,1488,160955,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,174152,552,581,0,success,45,1533,161955,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,175152,552,581,0,success,40,1573,162955,im,1,test3_8ch,im_log_game_1,-1
overkill_step,176152,552,581,0,overkill,-54,1519,163955,im,1,test3_8ch,im_log_game_1,-1
overkill_step,177152,552,581,0,no_overkill,0,1519,164955,im,1,test3_8ch,im_log_game_1,-1
star_blasted,179152,552,581,0,-,0,1519,166955,im,1,test3_8ch,im_log_game_1,-1
change_score,179452,552,581,0,-,223,1519,167255,im,1,test3_8ch,im_log_game_1,-1
select_star,184454,462,160,0,-,0,1519,172257,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,187955,462,160,0,success,10,1529,175758,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,188955,462,160,0,success,25,1554,176758,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,189955,462,160,0,success,15,1569,177758,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,190955,462,160,0,success,55,1624,178758,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,191955,462,160,0,success,55,1679,179758,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,192955,462,160,0,success,60,1739,180758,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,193955,462,160,0,success,55,1794,181758,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,194955,462,160,0,success,45,1839,182758,im,1,test3_8ch,im_log_game_1,-1
overkill_step,195955,462,160,0,no_overkill,0,1839,183758,im,1,test3_8ch,im_log_game_1,-1
star_blasted,197955,462,160,0,-,0,1839,185758,im,1,test3_8ch,im_log_game_1,-1
change_score,198255,462,160,0,-,320,1839,186058,im,1,test3_8ch,im_log_game_1,-1
end_game,198755,0,0,0,-,0,1839,186558,im,1,test3_8ch,im_log_game_1,-1
start_game,27249,0,0,0,-,0,0,186558,im,1,test3_8ch,im_log_game_1,-1
select_star,32248,297,292,0,-,0,1839,191557,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,35750,297,292,0,success,0,1839,195059,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,36750,297,292,0,success,30,1869,196059,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,37750,297,292,0,success,5,1874,197059,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,38750,297,292,0,success,50,1924,198059,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,39750,297,292,0,success,30,1954,199059,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,40750,297,292,0,success,75,2029,200059,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,41750,297,292,0,success,55,2084,201059,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,42751,297,292,0,failure,-42,2042,202060,im,1,test3_8ch,im_log_game_1,-1
overkill_step,43752,297,292,0,no_overkill,0,2042,203061,im,1,test3_8ch,im_log_game_1,-1
star_blasted,45753,297,292,0,-,0,2042,205062,im,1,test3_8ch,im_log_game_1,-1
change_score,46053,297,292,0,-,203,2042,205362,im,1,test3_8ch,im_log_game_1,-1
select_star,46555,241,894,0,-,0,2042,205864,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,50057,241,894,0,success,0,2042,209366,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,51058,241,894,0,success,25,2067,210367,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,52059,241,894,0,success,30,2097,211368,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,53059,241,894,0,success,60,2157,212368,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,54060,241,894,0,success,50,2207,213369,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,55060,241,894,0,success,80,2287,214369,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,56060,241,894,0,success,35,2322,215369,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,57060,241,894,0,failure,-27,2295,216369,im,1,test3_8ch,im_log_game_1,-1
overkill_step,58061,241,894,0,no_overkill,0,2295,217370,im,1,test3_8ch,im_log_game_1,-1
star_blasted,60062,241,894,0,-,0,2295,219371,im,1,test3_8ch,im_log_game_1,-1
change_score,60362,241,894,0,-,253,2295,219671,im,1,test3_8ch,im_log_game_1,-1
select_star,60864,772,906,0,-,0,2295,220173,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,64365,772,906,0,success,5,2300,223674,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,65366,772,906,0,success,20,2320,224675,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,66366,772,906,0,success,35,2355,225675,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,67366,772,906,0,success,45,2400,226675,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,68367,772,906,0,success,40,2440,227676,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,69367,772,906,0,success,20,2460,228676,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,70367,772,906,0,success,70,2530,229676,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,71367,772,906,0,success,50,2580,230676,im,1,test3_8ch,im_log_game_1,-1
overkill_step,72368,772,906,0,overkill,-24,2556,231677,im,1,test3_8ch,im_log_game_1,-1
overkill_step,73369,772,906,0,overkill,-39,2517,232678,im,1,test3_8ch,im_log_game_1,-1
overkill_step,74369,772,906,0,no_overkill,0,2517,233678,im,1,test3_8ch,im_log_game_1,-1
star_blasted,76369,772,906,0,-,0,2517,235678,im,1,test3_8ch,im_log_game_1,-1
change_score,76670,772,906,0,-,222,2517,235979,im,1,test3_8ch,im_log_game_1,-1
select_star,77173,299,614,0,-,0,2517,236482,im,1,test3_8ch,im_log_game_1,-1
start_holiday_home,78672,299,614,0,-,0,2517,237981,im,1,test3_8ch,im_log_game_1,-1
end_holiday_home,86673,299,614,0,-,0,2517,245982,im,1,test3_8ch,im_log_game_1,-1
select_star,87173,299,614,0,-,0,2517,246482,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,90676,299,614,0,success,0,2517,249985,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,91676,299,614,0,success,20,2537,250985,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,92676,299,614,0,success,5,2542,251985,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,93677,299,614,0,failure,-27,2515,252986,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,94677,299,614,0,success,35,2550,253986,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,95677,299,614,0,success,35,2585,254986,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,96677,299,614,0,success,75,2660,255986,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,97677,299,614,0,success,30,2690,256986,im,1,test3_8ch,im_log_game_1,-1
overkill_step,98678,299,614,0,no_overkill,0,2690,257987,im,1,test3_8ch,im_log_game_1,-1
star_blasted,100678,299,614,0,-,0,2690,259987,im,1,test3_8ch,im_log_game_1,-1
change_score,100978,299,614,0,-,173,2690,260287,im,1,test3_8ch,im_log_game_1,-1
select_star,101479,536,253,0,-,0,2690,260788,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,104980,536,253,0,success,5,2695,264289,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,105980,536,253,0,success,25,2720,265289,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,106980,536,253,0,success,35,2755,266289,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,107981,536,253,0,success,25,2780,267290,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,108981,536,253,0,failure,-24,2756,268290,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,109982,536,253,0,failure,-30,2726,269291,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,110982,536,253,0,failure,-30,2696,270291,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,111983,536,253,0,success,45,2741,271292,im,1,test3_8ch,im_log_game_1,-1
overkill_step,112984,536,253,0,overkill,-21,2720,272293,im,1,test3_8ch,im_log_game_1,-1
overkill_step,113984,536,253,0,no_overkill,0,2720,273293,im,1,test3_8ch,im_log_game_1,-1
star_blasted,115984,536,253,0,-,0,2720,275293,im,1,test3_8ch,im_log_game_1,-1
change_score,116284,536,253,0,-,30,2720,275593,im,1,test3_8ch,im_log_game_1,-1
select_star,121287,1012,499,0,-,0,2720,280596,im,1,test3_8ch,im_log_game_1,-1
start_holiday_home,122786,1012,499,0,-,0,2720,282095,im,1,test3_8ch,im_log_game_1,-1
end_holiday_home,130788,1012,499,0,-,0,2720,290097,im,1,test3_8ch,im_log_game_1,-1
select_star,131289,1012,499,0,-,0,2720,290598,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,134790,1012,499,0,success,0,2720,294099,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,135790,1012,499,0,success,15,2735,295099,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,136790,1012,499,0,success,10,2745,296099,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,137791,1012,499,0,success,50,2795,297100,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,138791,1012,499,0,success,40,2835,298100,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,139791,1012,499,0,success,55,2890,299100,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,140791,1012,499,0,success,20,2910,300100,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,141792,1012,499,0,success,40,2950,301101,im,1,test3_8ch,im_log_game_1,-1
overkill_step,142793,1012,499,0,no_overkill,0,2950,302102,im,1,test3_8ch,im_log_game_1,-1
star_blasted,144793,1012,499,0,-,0,2950,304102,im,1,test3_8ch,im_log_game_1,-1
change_score,145094,1012,499,0,-,230,2950,304403,im,1,test3_8ch,im_log_game_1,-1
select_star,145595,765,609,0,-,0,2950,304904,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,149096,765,609,0,failure,-9,2941,308405,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,150097,765,609,0,success,20,2961,309406,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,151097,765,609,0,success,25,2986,310406,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,152098,765,609,0,success,50,3036,311407,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,153098,765,609,0,success,10,3046,312407,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,154098,765,609,0,success,40,3086,313407,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,155098,765,609,0,success,75,3161,314407,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,156098,765,609,0,success,75,3236,315407,im,1,test3_8ch,im_log_game_1,-1
overkill_step,157098,765,609,0,overkill,-30,3206,316407,im,1,test3_8ch,im_log_game_1,-1
overkill_step,158098,765,609,0,no_overkill,0,3206,317407,im,1,test3_8ch,im_log_game_1,-1
star_blasted,160098,765,609,0,-,0,3206,319407,im,1,test3_8ch,im_log_game_1,-1
change_score,160399,765,609,0,-,256,3206,319708,im,1,test3_8ch,im_log_game_1,-1
select_star,160900,822,416,0,-,0,3206,320209,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,164401,822,416,0,failure,-3,3203,323710,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,165402,822,416,0,success,20,3223,324711,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,166402,822,416,0,success,35,3258,325711,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,167402,822,416,0,failure,-36,3222,326711,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,168402,822,416,0,success,45,3267,327711,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,169402,822,416,0,failure,-15,3252,328711,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,170402,822,416,0,failure,-21,3231,329711,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,171403,822,416,0,success,30,3261,330712,im,1,test3_8ch,im_log_game_1,-1
overkill_step,172404,822,416,0,overkill,-30,3231,331713,im,1,test3_8ch,im_log_game_1,-1
overkill_step,173405,822,416,0,overkill,-39,3192,332714,im,1,test3_8ch,im_log_game_1,-1
overkill_step,174405,822,416,0,no_overkill,0,3192,333714,im,1,test3_8ch,im_log_game_1,-1
star_blasted,176405,822,416,0,-,0,3192,335714,im,1,test3_8ch,im_log_game_1,-1
change_score,176705,822,416,0,-,-14,3192,336014,im,1,test3_8ch,im_log_game_1,-1
select_star,181708,868,167,0,-,0,3192,341017,im,1,test3_8ch,im_log_game_1,-1
start_holiday_home,183208,868,167,0,-,0,3192,342517,im,1,test3_8ch,im_log_game_1,-1
end_holiday_home,191210,868,167,0,-,0,3192,350519,im,1,test3_8ch,im_log_game_1,-1
select_star,191711,868,167,0,-,0,3192,351020,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,195212,868,167,0,success,5,3197,354521,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,196212,868,167,0,success,25,3222,355521,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,197212,868,167,0,success,20,3242,356521,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,198212,868,167,0,success,30,3272,357521,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,199212,868,167,0,success,60,3332,358521,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,200213,868,167,0,success,55,3387,359522,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,201213,868,167,0,success,55,3442,360522,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,202213,868,167,0,success,70,3512,361522,im,1,test3_8ch,im_log_game_1,-1
overkill_step,203213,868,167,0,overkill,-51,3461,362522,im,1,test3_8ch,im_log_game_1,-1
overkill_step,204214,868,167,0,no_overkill,0,3461,363523,im,1,test3_8ch,im_log_game_1,-1
star_blasted,206214,868,167,0,-,0,3461,365523,im,1,test3_8ch,im_log_game_1,-1
change_score,206514,868,167,0,-,269,3461,365823,im,1,test3_8ch,im_log_game_1,-1
select_star,211517,475,497,0,-,0,3461,370826,im,1,test3_8ch,im_log_game_1,-1
start_holiday_home,213017,475,497,0,-,0,3461,372326,im,1,test3_8ch,im_log_game_1,-1
end_holiday_home,221018,475,497,0,-,0,3461,380327,im,1,test3_8ch,im_log_game_1,-1
select_star,221520,475,497,0,-,0,3461,380829,im,1,test3_8ch,im_log_game_1,-1
blast_step_1,225021,475,497,0,failure,0,3461,384330,im,1,test3_8ch,im_log_game_1,-1
blast_step_2,226021,475,497,0,success,20,3481,385330,im,1,test3_8ch,im_log_game_1,-1
blast_step_3,227021,475,497,0,success,30,3511,386330,im,1,test3_8ch,im_log_game_1,-1
blast_step_4,228021,475,497,0,success,35,3546,387330,im,1,test3_8ch,im_log_game_1,-1
blast_step_5,229021,475,497,0,success,70,3616,388330,im,1,test3_8ch,im_log_game_1,-1
blast_step_6,230021,475,497,0,success,30,3646,389330,im,1,test3_8ch,im_log_game_1,-1
blast_step_7,231021,475,497,0,success,55,3701,390330,im,1,test3_8ch,im_log_game_1,-1
blast_step_8,232021,475,497,0,success,45,3746,391330,im,1,test3_8ch,im_log_game_1,-1
overkill_step,233021,475,497,0,overkill,-30,3716,392330,im,1,test3_8ch,im_log_game_1,-1
overkill_step,234021,475,497,0,no_overkill,0,3716,393330,im,1,test3_8ch,im_log_game_1,-1
star_blasted,236021,475,497,0,-,0,3716,395330,im,1,test3_8ch,im_log_game_1,-1
change_score,236321,475,497,0,-,255,3716,395630,im,1,test3_8ch,im_log_game_1,-1
end_game,236821,0,0,0,-,0,3716,396130,im,1,test3_8ch,im_log_game_1,-1
start_game,22812,0,0,0,-,0,0,0,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
select_star,27812,569,877,0,-,0,0,5000,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
start_holiday_home,29311,569,877,0,-,0,0,6499,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
end_holiday_home,37315,569,877,0,-,0,0,14503,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
select_star,37815,569,877,0,-,0,0,15003,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
start_holiday_home,39316,569,877,0,-,0,0,16504,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
end_holiday_home,47318,569,877,0,-,0,0,24506,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
select_star,47819,569,877,0,-,0,0,25007,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
start_holiday_home,49319,569,877,0,-,0,0,26507,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
end_holiday_home,57323,569,877,0,-,0,0,34511,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
select_star,57825,569,877,0,-,0,0,35013,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_1,61325,569,877,0,success,10,10,38513,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_2,62326,569,877,0,success,35,45,39514,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_3,63326,569,877,0,success,40,85,40514,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_4,64326,569,877,0,success,50,135,41514,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_5,65326,569,877,0,success,40,175,42514,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_6,66326,569,877,0,success,60,235,43514,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_7,67326,569,877,0,success,100,335,44514,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_8,68328,569,877,0,success,60,395,45516,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
overkill_step,69328,569,877,0,overkill,-30,365,46516,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
overkill_step,70328,569,877,0,no_overkill,0,365,47516,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
star_blasted,72329,569,877,0,-,0,365,49517,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
change_score,72629,569,877,0,-,365,365,49817,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
select_star,73132,1026,192,0,-,0,365,50320,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_1,76638,1026,192,0,success,0,365,53826,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_2,77639,1026,192,0,success,35,400,54827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_3,78639,1026,192,0,success,25,425,55827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_4,79639,1026,192,0,success,25,450,56827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_5,80639,1026,192,0,success,50,500,57827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_6,81639,1026,192,0,success,45,545,58827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_7,82639,1026,192,0,success,30,575,59827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_8,83639,1026,192,0,success,55,630,60827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
overkill_step,84639,1026,192,0,overkill,-18,612,61827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
overkill_step,85639,1026,192,0,overkill,-33,579,62827,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
overkill_step,86640,1026,192,0,no_overkill,0,579,63828,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
star_blasted,88641,1026,192,0,-,0,579,65829,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
change_score,88941,1026,192,0,-,214,579,66129,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
select_star,89443,884,828,0,-,0,579,66631,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_1,92946,884,828,0,success,5,584,70134,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_2,93947,884,828,0,success,5,589,71135,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_3,94947,884,828,0,success,40,629,72135,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_4,95949,884,828,0,success,10,639,73137,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_5,96955,884,828,0,success,45,684,74143,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_6,97955,884,828,0,success,55,739,75143,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_7,98956,884,828,0,success,15,754,76144,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_8,99956,884,828,0,success,55,809,77144,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
overkill_step,100956,884,828,0,overkill,-27,782,78144,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
overkill_step,101956,884,828,0,no_overkill,0,782,79144,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
star_blasted,103956,884,828,0,-,0,782,81144,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
change_score,104256,884,828,0,-,203,782,81444,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
select_star,104758,470,206,0,-,0,782,81946,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
start_holiday_home,106259,470,206,0,-,0,782,83447,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
end_holiday_home,114262,470,206,0,-,0,782,91450,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
select_star,114762,470,206,0,-,0,782,91950,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_1,118266,470,206,0,success,0,782,95454,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_2,119266,470,206,0,success,30,812,96454,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_3,120267,470,206,0,success,45,857,97455,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_4,121267,470,206,0,success,20,877,98455,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_5,122268,470,206,0,success,35,912,99456,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
blast_step_6,123269,470,206,0,success,25,937,100457,eeg,1,test4_eeg_opm,eeg_log_game_1,-1
