event_name,decision,subject,condition,res_timestamp,n_star,n_game,filename
inner_band_3,1,23MM,im,212070443,14,2,im_log_game_2
inner_band_4,1,23MM,im,212071443,14,2,im_log_game_2
inner_band_5,1,23MM,im,212072443,14,2,im_log_game_2
inner_band_6,1,23MM,im,212073443,14,2,im_log_game_2
inner_band_7,1,23MM,im,212074443,14,2,im_log_game_2
inner_band_8,1,23MM,im,212075443,14,2,im_log_game_2
outer_band_1,0,23MM,im,212076443,14,2,im_log_game_2
outer_band_2,0,23MM,im,212076443,14,2,im_log_game_2
outer_band_3,0,23MM,im,212076443,14,2,im_log_game_2
outer_band_4,0,23MM,im,212076443,14,2,im_log_game_2
inner_band_1,0,23MM,im,212084962,18,2,im_log_game_2
inner_band_2,0,23MM,im,212085962,18,2,im_log_game_2
inner_band_3,0,23MM,im,212086962,18,2,im_log_game_2
inner_band_4,0,23MM,im,212087962,18,2,im_log_game_2
inner_band_5,1,23MM,im,212088962,18,2,im_log_game_2
inner_band_6,1,23MM,im,212089962,18,2,im_log_game_2
inner_band_7,0,23MM,im,212090962,18,2,im_log_game_2
inner_band_8,0,23MM,im,212091962,18,2,im_log_game_2
outer_band_1,0,23MM,im,212092962,18,2,im_log_game_2
outer_band_2,0,23MM,im,212092962,18,2,im_log_game_2
outer_band_3,0,23MM,im,212092962,18,2,im_log_game_2
outer_band_4,0,23MM,im,212092962,18,2,im_log_game_2
inner_band_1,0,23MM,im,212100242,16,2,im_log_game_2
inner_band_2,1,23MM,im,212101243,16,2,im_log_game_2
inner_band_3,1,23MM,im,212102242,16,2,im_log_game_2
inner_band_4,1,23MM,im,212103242,16,2,im_log_game_2
inner_band_5,1,23MM,im,212104243,16,2,im_log_game_2
inner_band_6,1,23MM,im,212105242,16,2,im_log_game_2
inner_band_7,1,23MM,im,212106242,16,2,im_log_game_2
outer_band_1,0,23MM,im,212107242,16,2,im_log_game_2
outer_band_2,0,23MM,im,212107242,16,2,im_log_game_2
outer_band_3,0,23MM,im,212107242,16,2,im_log_game_2
outer_band_4,0,23MM,im,212107242,16,2,im_log_game_2
inner_band_1,0,23MM,im,212115803,2,2,im_log_game_2
inner_band_2,1,23MM,im,212116802,2,2,im_log_game_2
inner_band_3,0,23MM,im,212117802,2,2,im_log_game_2
inner_band_4,0,23MM,im,212118802,2,2,im_log_game_2
inner_band_5,0,23MM,im,212119802,2,2,im_log_game_2
inner_band_6,1,23MM,im,212120802,2,2,im_log_game_2
inner_band_7,0,23MM,im,212121802,2,2,im_log_game_2
outer_band_1,1,23MM,im,212122802,2,2,im_log_game_2
outer_band_2,1,23MM,im,212122802,2,2,im_log_game_2
outer_band_3,0,23MM,im,212122802,2,2,im_log_game_2
outer_band_4,0,23MM,im,212122802,2,2,im_log_game_2
inner_band_1,0,23MM,im,212500807,4,3,im_log_game_3
inner_band_2,1,23MM,im,212501807,4,3,im_log_game_3
inner_band_3,1,23MM,im,212502807,4,3,im_log_game_3
inner_band_4,1,23MM,im,212503807,4,3,im_log_game_3
inner_band_5,1,23MM,im,212504807,4,3,im_log_game_3
inner_band_6,1,23MM,im,212505807,4,3,im_log_game_3
inner_band_7,0,23MM,im,212506807,4,3,im_log_game_3
inner_band_8,0,23MM,im,212507807,4,3,im_log_game_3
outer_band_1,0,23MM,im,212508807,4,3,im_log_game_3
outer_band_2,0,23MM,im,212508807,4,3,im_log_game_3
outer_band_3,0,23MM,im,212508807,4,3,im_log_game_3
outer_band_4,0,23MM,im,212508807,4,3,im_log_game_3
inner_band_1,0,23MM,im,212514127,10,3,im_log_game_3
inner_band_2,0,23MM,im,212515127,10,3,im_log_game_3
inner_band_3,1,23MM,im,212516127,10,3,im_log_game_3
inner_band_4,1,23MM,im,212517126,10,3,im_log_game_3
inner_band_5,1,23MM,im,212518167,10,3,im_log_game_3
inner_band_6,1,23MM,im,212519166,10,3,im_log_game_3
inner_band_7,0,23MM,im,212520166,10,3,im_log_game_3
outer_band_1,0,23MM,im,212521166,10,3,im_log_game_3
outer_band_2,0,23MM,im,212521166,10,3,im_log_game_3
outer_band_3,0,23MM,im,212521166,10,3,im_log_game_3
outer_band_4,0,23MM,im,212521166,10,3,im_log_game_3
inner_band_1,0,23MM,im,212526487,16,3,im_log_game_3
inner_band_2,1,23MM,im,212527486,16,3,im_log_game_3
inner_band_3,1,23MM,im,212528486,16,3,im_log_game_3
inner_band_4,1,23MM,im,212529486,16,3,im_log_game_3
inner_band_5,1,23MM,im,212530486,16,3,im_log_game_3
inner_band_6,1,23MM,im,212531486,16,3,im_log_game_3
inner_band_7,0,23MM,im,212532486,16,3,im_log_game_3
outer_band_1,0,23MM,im,212533486,16,3,im_log_game_3
outer_band_2,0,23MM,im,212533486,16,3,im_log_game_3
outer_band_3,0,23MM,im,212533486,16,3,im_log_game_3
outer_band_4,0,23MM,im,212533486,16,3,im_log_game_3
inner_band_1,0,23MM,im,212538806,5,3,im_log_game_3
inner_band_2,1,23MM,im,212539806,5,3,im_log_game_3
inner_band_3,1,23MM,im,212540806,5,3,im_log_game_3
inner_band_4,1,23MM,im,212541806,5,3,im_log_game_3
inner_band_5,1,23MM,im,212542806,5,3,im_log_game_3
inner_band_6,1,23MM,im,212543806,5,3,im_log_game_3
inner_band_7,1,23MM,im,212544807,5,3,im_log_game_3
inner_band_8,0,23MM,im,212545846,5,3,im_log_game_3
outer_band_1,1,23MM,im,212546846,5,3,im_log_game_3
outer_band_2,1,23MM,im,212546846,5,3,im_log_game_3
outer_band_3,1,23MM,im,212546846,5,3,im_log_game_3
outer_band_4,0,23MM,im,212546846,5,3,im_log_game_3
inner_band_1,0,23MM,im,212566406,12,3,im_log_game_3
inner_band_2,1,23MM,im,212567406,12,3,im_log_game_3
inner_band_3,1,23MM,im,212568406,12,3,im_log_game_3
inner_band_4,1,23MM,im,212569406,12,3,im_log_game_3
inner_band_5,0,23MM,im,212570406,12,3,im_log_game_3
inner_band_6,0,23MM,im,212571406,12,3,im_log_game_3
inner_band_7,0,23MM,im,212572406,12,3,im_log_game_3
inner_band_8,0,23MM,im,212573408,12,3,im_log_game_3
outer_band_1,0,23MM,im,212574406,12,3,im_log_game_3
outer_band_2,0,23MM,im,212574406,12,3,im_log_game_3
outer_band_3,0,23MM,im,212574406,12,3,im_log_game_3
outer_band_4,0,23MM,im,212574406,12,3,im_log_game_3
inner_band_1,0,23MM,im,212609886,15,3,im_log_game_3
inner_band_2,1,23MM,im,212610886,15,3,im_log_game_3
inner_band_3,1,23MM,im,212611886,15,3,im_log_game_3
inner_band_4,1,23MM,im,212612886,15,3,im_log_game_3
inner_band_5,0,23MM,im,212613886,15,3,im_log_game_3
inner_band_6,0,23MM,im,212614886,15,3,im_log_game_3
inner_band_7,1,23MM,im,212615886,15,3,im_log_game_3
inner_band_8,1,23MM,im,212616886,15,3,im_log_game_3
outer_band_1,1,23MM,im,212617886,15,3,im_log_game_3
outer_band_2,1,23MM,im,212617886,15,3,im_log_game_3
outer_band_3,0,23MM,im,212617886,15,3,im_log_game_3
outer_band_4,0,23MM,im,212617886,15,3,im_log_game_3
inner_band_1,1,23MM,im,212625486,9,3,im_log_game_3
inner_band_2,1,23MM,im,212626486,9,3,im_log_game_3
inner_band_3,1,23MM,im,212627486,9,3,im_log_game_3
inner_band_4,1,23MM,im,212628486,9,3,im_log_game_3
inner_band_5,1,23MM,im,212629487,9,3,im_log_game_3
inner_band_6,1,23MM,im,212630486,9,3,im_log_game_3
inner_band_7,0,23MM,im,212631486,9,3,im_log_game_3
outer_band_1,0,23MM,im,212632486,9,3,im_log_game_3
outer_band_2,0,23MM,im,212632486,9,3,im_log_game_3
outer_band_3,0,23MM,im,212632486,9,3,im_log_game_3
outer_band_4,0,23MM,im,212632486,9,3,im_log_game_3
inner_band_1,1,23MM,im,212638406,2,3,im_log_game_3
inner_band_2,0,23MM,im,212639406,2,3,im_log_game_3
inner_band_3,1,23MM,im,212640406,2,3,im_log_game_3
inner_band_4,1,23MM,im,212641406,2,3,im_log_game_3
inner_band_5,1,23MM,im,212642406,2,3,im_log_game_3
inner_band_6,0,23MM,im,212643413,2,3,im_log_game_3
inner_band_7,0,23MM,im,212644406,2,3,im_log_game_3
outer_band_1,1,23MM,im,212645406,2,3,im_log_game_3
outer_band_2,1,23MM,im,212645406,2,3,im_log_game_3
outer_band_3,0,23MM,im,212645406,2,3,im_log_game_3
outer_band_4,0,23MM,im,212645406,2,3,im_log_game_3
inner_band_1,1,23MM,im,212653966,0,3,im_log_game_3
inner_band_2,0,23MM,im,212654966,0,3,im_log_game_3
inner_band_3,1,23MM,im,212655965,0,3,im_log_game_3
inner_band_4,1,23MM,im,212656966,0,3,im_log_game_3
inner_band_5,1,23MM,im,212657965,0,3,im_log_game_3
inner_band_6,1,23MM,im,212658966,0,3,im_log_game_3
inner_band_7,1,23MM,im,212659966,0,3,im_log_game_3
outer_band_1,1,23MM,im,212660966,0,3,im_log_game_3
outer_band_2,1,23MM,im,212660966,0,3,im_log_game_3
outer_band_3,0,23MM,im,212660966,0,3,im_log_game_3
outer_band_4,0,23MM,im,212660966,0,3,im_log_game_3
inner_band_1,1,23MM,im,212681847,18,3,im_log_game_3
inner_band_2,1,23MM,im,212682845,18,3,im_log_game_3
inner_band_3,1,23MM,im,212683845,18,3,im_log_game_3
inner_band_4,1,23MM,im,212684845,18,3,im_log_game_3
inner_band_5,1,23MM,im,212685845,18,3,im_log_game_3
inner_band_6,0,23MM,im,212686845,18,3,im_log_game_3
inner_band_7,1,23MM,im,212687845,18,3,im_log_game_3
outer_band_1,1,23MM,im,212688845,18,3,im_log_game_3
outer_band_2,1,23MM,im,212688845,18,3,im_log_game_3
outer_band_3,0,23MM,im,212688845,18,3,im_log_game_3
outer_band_4,0,23MM,im,212688845,18,3,im_log_game_3
inner_band_1,0,23MM,im,212699685,8,3,im_log_game_3
inner_band_2,1,23MM,im,212700685,8,3,im_log_game_3
inner_band_3,1,23MM,im,212701685,8,3,im_log_game_3
inner_band_4,1,23MM,im,212702685,8,3,im_log_game_3
inner_band_5,1,23MM,im,212703685,8,3,im_log_game_3
inner_band_6,0,23MM,im,212704685,8,3,im_log_game_3
inner_band_7,0,23MM,im,212705685,8,3,im_log_game_3
inner_band_8,1,23MM,im,212706685,8,3,im_log_game_3
outer_band_1,0,23MM,im,212707685,8,3,im_log_game_3
outer_band_2,0,23MM,im,212707685,8,3,im_log_game_3
outer_band_3,0,23MM,im,212707685,8,3,im_log_game_3
outer_band_4,0,23MM,im,212707685,8,3,im_log_game_3
inner_band_1,0,23MM,im,212715005,11,3,im_log_game_3
inner_band_2,1,23MM,im,212716005,11,3,im_log_game_3
inner_band_3,1,23MM,im,212717005,11,3,im_log_game_3
inner_band_4,1,23MM,im,212718005,11,3,im_log_game_3
inner_band_5,0,23MM,im,212719005,11,3,im_log_game_3
inner_band_6,0,23MM,im,212720005,11,3,im_log_game_3
inner_band_7,0,23MM,im,212721005,11,3,im_log_game_3
inner_band_8,0,23MM,im,212722005,11,3,im_log_game_3
outer_band_1,1,23MM,im,212723005,11,3,im_log_game_3
outer_band_2,1,23MM,im,212723005,11,3,im_log_game_3
outer_band_3,0,23MM,im,212723005,11,3,im_log_game_3
outer_band_4,0,23MM,im,212723005,11,3,im_log_game_3
inner_band_1,1,23MM,im,212737405,17,3,im_log_game_3
inner_band_2,1,23MM,im,212738405,17,3,im_log_game_3
inner_band_3,1,23MM,im,212739405,17,3,im_log_game_3
inner_band_4,1,23MM,im,212740405,17,3,im_log_game_3
inner_band_5,1,23MM,im,212741405,17,3,im_log_game_3
inner_band_6,1,23MM,im,212742405,17,3,im_log_game_3
inner_band_7,1,23MM,im,212743405,17,3,im_log_game_3
outer_band_1,0,23MM,im,212744405,17,3,im_log_game_3
outer_band_2,0,23MM,im,212744405,17,3,im_log_game_3
outer_band_3,0,23MM,im,212744405,17,3,im_log_game_3
outer_band_4,0,23MM,im,212744405,17,3,im_log_game_3
inner_band_1,1,23MM,im,212772245,14,3,im_log_game_3
inner_band_2,1,23MM,im,212773245,14,3,im_log_game_3
inner_band_3,1,23MM,im,212774245,14,3,im_log_game_3
inner_band_4,1,23MM,im,212775245,14,3,im_log_game_3
inner_band_5,1,23MM,im,212776245,14,3,im_log_game_3
inner_band_6,1,23MM,im,212777245,14,3,im_log_game_3
inner_band_7,0,23MM,im,212778245,14,3,im_log_game_3
inner_band_8,0,23MM,im,212779245,14,3,im_log_game_3
outer_band_1,0,23MM,im,212780245,14,3,im_log_game_3
outer_band_2,0,23MM,im,212780245,14,3,im_log_game_3
outer_band_3,0,23MM,im,212780245,14,3,im_log_game_3
outer_band_4,0,23MM,im,212780245,14,3,im_log_game_3
inner_band_1,0,23MM,im,212786365,6,3,im_log_game_3
inner_band_2,0,23MM,im,212787365,6,3,im_log_game_3
inner_band_3,1,23MM,im,212788365,6,3,im_log_game_3
inner_band_4,1,23MM,im,212789365,6,3,im_log_game_3
inner_band_5,1,23MM,im,212790365,6,3,im_log_game_3
inner_band_6,1,23MM,im,212791365,6,3,im_log_game_3
inner_band_7,0,23MM,im,212792365,6,3,im_log_game_3
outer_band_1,1,23MM,im,212793365,6,3,im_log_game_3
outer_band_2,1,23MM,im,212793365,6,3,im_log_game_3
outer_band_3,0,23MM,im,212793365,6,3,im_log_game_3
outer_band_4,0,23MM,im,212793365,6,3,im_log_game_3
inner_band_1,0,23MM,im,212801645,1,3,im_log_game_3
inner_band_2,1,23MM,im,212802644,1,3,im_log_game_3
inner_band_3,1,23MM,im,212803645,1,3,im_log_game_3
inner_band_4,1,23MM,im,212804644,1,3,im_log_game_3
inner_band_5,0,23MM,im,212805644,1,3,im_log_game_3
inner_band_6,0,23MM,im,212806644,1,3,im_log_game_3
inner_band_7,1,23MM,im,212807644,1,3,im_log_game_3
inner_band_8,1,23MM,im,212808645,1,3,im_log_game_3
outer_band_1,1,23MM,im,212809644,1,3,im_log_game_3
outer_band_2,1,23MM,im,212809644,1,3,im_log_game_3
outer_band_3,1,23MM,im,212809644,1,3,im_log_game_3
outer_band_4,0,23MM,im,212809644,1,3,im_log_game_3
inner_band_1,0,23MM,im,212820564,3,3,im_log_game_3
inner_band_2,0,23MM,im,212821564,3,3,im_log_game_3
inner_band_3,1,23MM,im,212822564,3,3,im_log_game_3
inner_band_4,1,23MM,im,212823564,3,3,im_log_game_3
inner_band_5,1,23MM,im,212824564,3,3,im_log_game_3
inner_band_6,1,23MM,im,212825564,3,3,im_log_game_3
inner_band_7,1,23MM,im,212826564,3,3,im_log_game_3
outer_band_1,1,23MM,im,212827564,3,3,im_log_game_3
outer_band_2,1,23MM,im,212827564,3,3,im_log_game_3
outer_band_3,0,23MM,im,212827564,3,3,im_log_game_3
outer_band_4,0,23MM,im,212827564,3,3,im_log_game_3
inner_band_1,0,23MM,im,212833884,7,3,im_log_game_3
inner_band_2,0,23MM,im,212834884,7,3,im_log_game_3
inner_band_3,0,23MM,im,212835884,7,3,im_log_game_3
inner_band_4,0,23MM,im,212836884,7,3,im_log_game_3
inner_band_5,1,23MM,im,212837884,7,3,im_log_game_3
inner_band_6,1,23MM,im,212838884,7,3,im_log_game_3
inner_band_7,1,23MM,im,212839884,7,3,im_log_game_3
outer_band_1,1,23MM,im,212840884,7,3,im_log_game_3
outer_band_2,1,23MM,im,212840884,7,3,im_log_game_3
outer_band_3,1,23MM,im,212840884,7,3,im_log_game_3
outer_band_4,0,23MM,im,212840884,7,3,im_log_game_3
inner_band_1,0,23MM,im,212854724,19,3,im_log_game_3
inner_band_2,1,23MM,im,212855724,19,3,im_log_game_3
inner_band_3,1,23MM,im,212856724,19,3,im_log_game_3
inner_band_4,0,23MM,im,212857724,19,3,im_log_game_3
inner_band_5,0,23MM,im,212858724,19,3,im_log_game_3
inner_band_6,0,23MM,im,212859724,19,3,im_log_game_3
inner_band_7,0,23MM,im,212860724,19,3,im_log_game_3
inner_band_8,0,23MM,im,212861724,19,3,im_log_game_3
outer_band_1,0,23MM,im,212862724,19,3,im_log_game_3
outer_band_2,0,23MM,im,212862724,19,3,im_log_game_3
outer_band_3,0,23MM,im,212862724,19,3,im_log_game_3
outer_band_4,0,23MM,im,212862724,19,3,im_log_game_3
inner_band_1,0,23MM,im,212896164,13,3,im_log_game_3
inner_band_2,1,23MM,im,212897164,13,3,im_log_game_3
inner_band_3,1,23MM,im,212898164,13,3,im_log_game_3
inner_band_4,1,23MM,im,212899164,13,3,im_log_game_3
inner_band_5,1,23MM,im,212900164,13,3,im_log_game_3
inner_band_6,1,23MM,im,212901204,13,3,im_log_game_3
inner_band_7,0,23MM,im,212902204,13,3,im_log_game_3
outer_band_1,0,23MM,im,212903204,13,3,im_log_game_3
outer_band_2,0,23MM,im,212903204,13,3,im_log_game_3
outer_band_3,0,23MM,im,212903204,13,3,im_log_game_3
outer_band_4,0,23MM,im,212903204,13,3,im_log_game_3
inner_band_1,0,23MM,qm,215099818,14,1,qm_log_game_1
inner_band_2,1,23MM,qm,215100818,14,1,qm_log_game_1
inner_band_3,1,23MM,qm,215101818,14,1,qm_log_game_1
inner_band_4,1,23MM,qm,215102818,14,1,qm_log_game_1
inner_band_5,1,23MM,qm,215103818,14,1,qm_log_game_1
inner_band_6,0,23MM,qm,215104818,14,1,qm_log_game_1
inner_band_7,1,23MM,qm,215105818,14,1,qm_log_game_1
outer_band_1,0,23MM,qm,215106818,14,1,qm_log_game_1
outer_band_2,0,23MM,qm,215106818,14,1,qm_log_game_1
outer_band_3,0,23MM,qm,215106818,14,1,qm_log_game_1
outer_band_4,0,23MM,qm,215106818,14,1,qm_log_game_1
inner_band_1,0,23MM,qm,215112378,1,1,qm_log_game_1
inner_band_2,1,23MM,qm,215113378,1,1,qm_log_game_1
inner_band_3,1,23MM,qm,215114378,1,1,qm_log_game_1
inner_band_4,1,23MM,qm,215115378,1,1,qm_log_game_1
inner_band_5,0,23MM,qm,215116378,1,1,qm_log_game_1
inner_band_6,1,23MM,qm,215117378,1,1,qm_log_game_1
inner_band_7,1,23MM,qm,215118378,1,1,qm_log_game_1
inner_band_8,0,23MM,qm,215119378,1,1,qm_log_game_1
outer_band_1,0,23MM,qm,215120378,1,1,qm_log_game_1
outer_band_2,0,23MM,qm,215120378,1,1,qm_log_game_1
outer_band_3,0,23MM,qm,215120378,1,1,qm_log_game_1
outer_band_4,0,23MM,qm,215120378,1,1,qm_log_game_1
inner_band_1,0,23MM,qm,215127138,9,1,qm_log_game_1
inner_band_2,1,23MM,qm,215128138,9,1,qm_log_game_1
inner_band_3,1,23MM,qm,215129138,9,1,qm_log_game_1
inner_band_4,1,23MM,qm,215130138,9,1,qm_log_game_1
inner_band_5,1,23MM,qm,215131138,9,1,qm_log_game_1
inner_band_6,1,23MM,qm,215132138,9,1,qm_log_game_1
inner_band_7,0,23MM,qm,215133138,9,1,qm_log_game_1
inner_band_8,1,23MM,qm,215134138,9,1,qm_log_game_1
outer_band_1,0,23MM,qm,215135138,9,1,qm_log_game_1
outer_band_2,0,23MM,qm,215135138,9,1,qm_log_game_1
outer_band_3,0,23MM,qm,215135138,9,1,qm_log_game_1
outer_band_4,0,23MM,qm,215135138,9,1,qm_log_game_1
inner_band_1,0,23MM,qm,215143618,17,1,qm_log_game_1
inner_band_2,1,23MM,qm,215144618,17,1,qm_log_game_1
inner_band_3,1,23MM,qm,215145618,17,1,qm_log_game_1
inner_band_4,1,23MM,qm,215146618,17,1,qm_log_game_1
inner_band_5,1,23MM,qm,215147618,17,1,qm_log_game_1
inner_band_6,1,23MM,qm,215148618,17,1,qm_log_game_1
inner_band_7,1,23MM,qm,215149618,17,1,qm_log_game_1
inner_band_8,1,23MM,qm,215150621,17,1,qm_log_game_1
outer_band_1,1,23MM,qm,215151618,17,1,qm_log_game_1
outer_band_2,1,23MM,qm,215151618,17,1,qm_log_game_1
outer_band_3,0,23MM,qm,215151618,17,1,qm_log_game_1
outer_band_4,0,23MM,qm,215151618,17,1,qm_log_game_1
inner_band_1,0,23MM,qm,215160338,13,1,qm_log_game_1
inner_band_2,0,23MM,qm,215161338,13,1,qm_log_game_1
inner_band_3,1,23MM,qm,215162338,13,1,qm_log_game_1
inner_band_4,1,23MM,qm,215163338,13,1,qm_log_game_1
inner_band_5,1,23MM,qm,215164338,13,1,qm_log_game_1
inner_band_6,0,23MM,qm,215165338,13,1,qm_log_game_1
inner_band_7,1,23MM,qm,215166338,13,1,qm_log_game_1
outer_band_1,0,23MM,qm,215167338,13,1,qm_log_game_1
outer_band_2,0,23MM,qm,215167338,13,1,qm_log_game_1
outer_band_3,0,23MM,qm,215167338,13,1,qm_log_game_1
outer_band_4,0,23MM,qm,215167338,13,1,qm_log_game_1
inner_band_1,0,23MM,qm,215178698,18,1,qm_log_game_1
inner_band_2,1,23MM,qm,215179697,18,1,qm_log_game_1
inner_band_3,1,23MM,qm,215180697,18,1,qm_log_game_1
inner_band_4,1,23MM,qm,215181698,18,1,qm_log_game_1
inner_band_5,0,23MM,qm,215182698,18,1,qm_log_game_1
inner_band_6,1,23MM,qm,215183697,18,1,qm_log_game_1
inner_band_7,1,23MM,qm,215184698,18,1,qm_log_game_1
inner_band_8,1,23MM,qm,215185698,18,1,qm_log_game_1
outer_band_1,1,23MM,qm,215186698,18,1,qm_log_game_1
outer_band_2,1,23MM,qm,215186698,18,1,qm_log_game_1
outer_band_3,0,23MM,qm,215186698,18,1,qm_log_game_1
outer_band_4,0,23MM,qm,215186698,18,1,qm_log_game_1
inner_band_1,0,23MM,qm,215193025,7,1,qm_log_game_1
inner_band_2,1,23MM,qm,215194017,7,1,qm_log_game_1
inner_band_3,0,23MM,qm,215195017,7,1,qm_log_game_1
inner_band_4,1,23MM,qm,215196017,7,1,qm_log_game_1
inner_band_5,0,23MM,qm,215197017,7,1,qm_log_game_1
inner_band_6,0,23MM,qm,215198017,7,1,qm_log_game_1
inner_band_7,1,23MM,qm,215199017,7,1,qm_log_game_1
inner_band_8,0,23MM,qm,215200017,7,1,qm_log_game_1
outer_band_1,0,23MM,qm,215201057,7,1,qm_log_game_1
outer_band_2,0,23MM,qm,215201057,7,1,qm_log_game_1
outer_band_3,0,23MM,qm,215201057,7,1,qm_log_game_1
outer_band_4,0,23MM,qm,215201057,7,1,qm_log_game_1
inner_band_1,0,23MM,qm,215208537,2,1,qm_log_game_1
inner_band_2,1,23MM,qm,215209537,2,1,qm_log_game_1
inner_band_3,1,23MM,qm,215210537,2,1,qm_log_game_1
inner_band_4,1,23MM,qm,215211537,2,1,qm_log_game_1
inner_band_5,1,23MM,qm,215212537,2,1,qm_log_game_1
inner_band_6,1,23MM,qm,215213537,2,1,qm_log_game_1
inner_band_7,0,23MM,qm,215214537,2,1,qm_log_game_1
inner_band_8,0,23MM,qm,215215537,2,1,qm_log_game_1
outer_band_1,0,23MM,qm,215216537,2,1,qm_log_game_1
outer_band_2,0,23MM,qm,215216537,2,1,qm_log_game_1
outer_band_3,0,23MM,qm,215216537,2,1,qm_log_game_1
outer_band_4,0,23MM,qm,215216537,2,1,qm_log_game_1
inner_band_1,0,23MM,qm,215222537,8,1,qm_log_game_1
inner_band_2,1,23MM,qm,215223537,8,1,qm_log_game_1
inner_band_3,1,23MM,qm,215224537,8,1,qm_log_game_1
inner_band_4,1,23MM,qm,215225537,8,1,qm_log_game_1
inner_band_5,1,23MM,qm,215226537,8,1,qm_log_game_1
inner_band_6,0,23MM,qm,215227537,8,1,qm_log_game_1
inner_band_7,1,23MM,qm,215228537,8,1,qm_log_game_1
inner_band_8,1,23MM,qm,215229577,8,1,qm_log_game_1
outer_band_1,0,23MM,qm,215230577,8,1,qm_log_game_1
outer_band_2,0,23MM,qm,215230577,8,1,qm_log_game_1
outer_band_3,0,23MM,qm,215230577,8,1,qm_log_game_1
outer_band_4,0,23MM,qm,215230577,8,1,qm_log_game_1
inner_band_1,0,23MM,qm,215235857,4,1,qm_log_game_1
inner_band_2,0,23MM,qm,215236857,4,1,qm_log_game_1
inner_band_3,1,23MM,qm,215237857,4,1,qm_log_game_1
inner_band_4,0,23MM,qm,215238857,4,1,qm_log_game_1
inner_band_5,1,23MM,qm,215239858,4,1,qm_log_game_1
inner_band_6,1,23MM,qm,215240857,4,1,qm_log_game_1
inner_band_7,0,23MM,qm,215241897,4,1,qm_log_game_1
outer_band_1,0,23MM,qm,215242897,4,1,qm_log_game_1
outer_band_2,0,23MM,qm,215242897,4,1,qm_log_game_1
outer_band_3,0,23MM,qm,215242897,4,1,qm_log_game_1
outer_band_4,0,23MM,qm,215242897,4,1,qm_log_game_1
inner_band_1,0,23MM,qm,215253457,0,1,qm_log_game_1
inner_band_2,1,23MM,qm,215254457,0,1,qm_log_game_1
inner_band_3,1,23MM,qm,215255457,0,1,qm_log_game_1
inner_band_4,1,23MM,qm,215256457,0,1,qm_log_game_1
inner_band_5,1,23MM,qm,215257457,0,1,qm_log_game_1
inner_band_6,0,23MM,qm,215258457,0,1,qm_log_game_1
inner_band_7,0,23MM,qm,215259457,0,1,qm_log_game_1
inner_band_8,0,23MM,qm,215260457,0,1,qm_log_game_1
outer_band_1,0,23MM,qm,215261457,0,1,qm_log_game_1
outer_band_2,0,23MM,qm,215261457,0,1,qm_log_game_1
outer_band_3,0,23MM,qm,215261457,0,1,qm_log_game_1
outer_band_4,0,23MM,qm,215261457,0,1,qm_log_game_1
inner_band_1,0,23MM,qm,215266777,5,1,qm_log_game_1
inner_band_2,1,23MM,qm,215267777,5,1,qm_log_game_1
inner_band_3,1,23MM,qm,215268777,5,1,qm_log_game_1
inner_band_4,1,23MM,qm,215269817,5,1,qm_log_game_1
inner_band_5,0,23MM,qm,215270817,5,1,qm_log_game_1
inner_band_6,0,23MM,qm,215271817,5,1,qm_log_game_1
inner_band_7,0,23MM,qm,215272817,5,1,qm_log_game_1
inner_band_8,0,23MM,qm,215273817,5,1,qm_log_game_1
outer_band_1,0,23MM,qm,215274817,5,1,qm_log_game_1
outer_band_2,0,23MM,qm,215274817,5,1,qm_log_game_1
outer_band_3,0,23MM,qm,215274817,5,1,qm_log_game_1
outer_band_4,0,23MM,qm,215274817,5,1,qm_log_game_1
inner_band_1,0,23MM,qm,215282777,10,1,qm_log_game_1
inner_band_2,1,23MM,qm,215283777,10,1,qm_log_game_1
inner_band_3,1,23MM,qm,215284777,10,1,qm_log_game_1
inner_band_4,1,23MM,qm,215285777,10,1,qm_log_game_1
inner_band_5,1,23MM,qm,215286777,10,1,qm_log_game_1
inner_band_6,1,23MM,qm,215287777,10,1,qm_log_game_1
inner_band_7,1,23MM,qm,215288777,10,1,qm_log_game_1
inner_band_8,0,23MM,qm,215289777,10,1,qm_log_game_1
outer_band_1,0,23MM,qm,215290777,10,1,qm_log_game_1
outer_band_2,0,23MM,qm,215290777,10,1,qm_log_game_1
outer_band_3,0,23MM,qm,215290777,10,1,qm_log_game_1
outer_band_4,0,23MM,qm,215290777,10,1,qm_log_game_1
inner_band_1,1,23MM,qm,215305897,12,1,qm_log_game_1
inner_band_2,1,23MM,qm,215306897,12,1,qm_log_game_1
inner_band_3,1,23MM,qm,215307897,12,1,qm_log_game_1
inner_band_4,1,23MM,qm,215308897,12,1,qm_log_game_1
inner_band_5,0,23MM,qm,215309897,12,1,qm_log_game_1
inner_band_6,1,23MM,qm,215310897,12,1,qm_log_game_1
inner_band_7,0,23MM,qm,215311897,12,1,qm_log_game_1
inner_band_8,0,23MM,qm,215312897,12,1,qm_log_game_1
outer_band_1,0,23MM,qm,215313897,12,1,qm_log_game_1
outer_band_2,0,23MM,qm,215313897,12,1,qm_log_game_1
outer_band_3,0,23MM,qm,215313897,12,1,qm_log_game_1
outer_band_4,0,23MM,qm,215313897,12,1,qm_log_game_1
inner_band_1,0,23MM,qm,215319257,6,1,qm_log_game_1
